actor,id,mesh,x_cm,y_cm,z_cm,qx,qy,qz,qw,sx,sy,sz
MoonRock_002921,2921,2,58518.496792160,-50106.628275301,-2020.640957105,0.093008364,0.021341912,0.955086067,0.280543352,0.378020288,0.378758151,0.393160044
MoonRock_002922,2922,2,58827.908413253,-51976.818704988,-2044.392406690,-0.023606891,0.087489636,-0.499868416,0.861347691,0.115879249,0.115386968,0.119408302
MoonRock_002923,2923,2,59678.018276535,-50460.961771395,-2177.005588758,-0.013976035,0.078703002,-0.373831160,0.924045871,0.330892901,0.330870553,0.339564521
MoonRock_002924,2924,2,60065.371792160,-50540.063333895,-2215.638744581,0.056409699,0.024527946,0.966732205,0.248284455,0.309644159,0.309661048,0.314530496
MoonRock_002925,2925,2,60418.264858566,-50659.643412020,-2244.776355970,-0.027043534,0.052836416,-0.513690641,0.855919906,0.256998333,0.256239371,0.260260454
MoonRock_002926,2926,2,60508.657924972,-49859.704447176,-2282.683765638,-0.047886976,-0.034543812,-0.936405364,0.345916979,0.327817672,0.328839977,0.333047223
MoonRock_002927,2927,2,60511.746303878,-51355.395365145,-2233.204662550,-0.045918432,0.050743602,-0.584173496,0.808738469,0.061657461,0.061432050,0.062637452
MoonRock_002928,2928,2,61076.846401535,-50094.909525301,-2306.949436415,-0.042523562,0.010370665,-0.930370318,0.363998992,0.295357519,0.295315213,0.297441267
MoonRock_002929,2929,2,61165.567104660,-50203.539896395,-2315.465557325,-0.013512295,0.040150070,-0.474598441,0.879182410,0.231277906,0.231082177,0.232893850
MoonRock_002930,2930,2,61268.130581222,-50895.507669832,-2305.597126234,-0.007452012,0.052377425,0.613105904,0.788227266,0.383440015,0.383304130,0.387133610
MoonRock_002931,2931,2,61331.033413253,-51482.238626863,-2290.109264601,-0.036516019,0.039058202,-0.672180645,0.738453937,0.419154729,0.418533048,0.422996147
MoonRock_002932,2932,2,61391.092007003,-51376.586771395,-2298.237049330,-0.028155902,0.033900427,-0.227595285,0.972758137,0.075196520,0.075139756,0.075811458
MoonRock_002933,2933,2,61415.750210128,-50246.410990145,-2332.543766249,-0.012842456,0.051011758,-0.620930097,0.782098898,0.193393645,0.192957165,0.195005329
MoonRock_002934,2934,2,61496.988003097,-51341.332865145,-2304.689037550,-0.021573918,0.042417874,0.758222368,0.650256973,0.077050667,0.077044678,0.077571957
MoonRock_002935,2935,2,61528.640835128,-50980.151224520,-2320.421612013,-0.015516632,0.040399066,0.389532451,0.919995445,0.423852706,0.424504340,0.427431350
MoonRock_002936,2936,2,61595.156948410,-51120.739603426,-2319.516765821,-0.021046535,0.052736727,0.848502186,0.526136790,0.492714655,0.491987553,0.495974790
MoonRock_002937,2937,2,61776.358120285,-51240.270853426,-2322.077953565,-0.019605262,0.042393459,0.789355040,0.612157699,0.324429154,0.324164147,0.326266321
MoonRock_002938,2938,2,61862.613003097,-51115.539408113,-2332.021724928,-0.031432662,0.026319986,0.046228318,0.998089269,0.391381826,0.391466871,0.394254205
MoonRock_002939,2939,2,61863.284389816,-50156.896829988,-2365.011417616,0.024628262,0.051791975,0.652889221,0.755279223,0.409780865,0.408861159,0.413955998
MoonRock_002940,2940,2,61877.578823410,-51242.272806551,-2325.953304518,-0.021204580,0.029034957,0.096703839,0.994663614,0.457614865,0.458112844,0.460308173
MoonRock_002941,2941,2,61948.611538253,-51116.430521395,-2335.501682508,0.016810340,0.032661923,0.915438998,0.400776810,0.421693454,0.421175936,0.423634815
MoonRock_002942,2942,2,62712.112514816,-52366.296244051,-2337.207615125,-0.033023496,0.052583649,-0.830261513,0.553904531,0.112302340,0.112306611,0.113373806
MoonRock_002943,2943,2,63720.608608566,-52067.040872957,-2407.519161451,-0.043676452,0.050806003,0.753290868,0.654265991,0.408897530,0.409134255,0.414461805
MoonRock_002944,2944,2,63254.092495285,-51983.666849520,-2387.589275587,-0.035080143,0.031120403,-0.419501215,0.906542682,0.293336716,0.292749835,0.295568274
MoonRock_002945,2945,2,63982.205288253,-51793.823099520,-2439.971172560,-0.043790111,0.032792899,-0.538401312,0.840910863,0.090684241,0.090479775,0.091616693
MoonRock_002946,2946,2,63522.061245285,-51781.725931551,-2414.512836683,-0.011835804,0.043128549,0.445092077,0.894367310,0.159333600,0.159500833,0.160689589
MoonRock_002947,2947,2,63815.847866378,-51719.616556551,-2434.522640455,-0.035830115,-0.031540006,-0.998160292,0.037382649,0.264958043,0.264967419,0.267517103
MoonRock_002948,2948,2,64010.818569503,-51569.921732332,-2454.217159498,-0.047417137,-0.010132999,-0.889183572,0.454974190,0.059863507,0.059927763,0.060479366
MoonRock_002949,2949,2,63373.172085128,-51564.599466707,-2408.259021986,0.005447108,0.037971168,0.547569379,0.835880551,0.463785085,0.463371266,0.465932577
MoonRock_002950,2950,2,63609.622280441,-51535.961771395,-2421.659099806,-0.047115643,0.006400271,-0.928971710,0.367084071,0.146614991,0.146662677,0.148105516
MoonRock_002951,2951,2,62140.225307785,-50832.385111238,-2359.270488966,-0.035790298,0.044377338,0.595267110,0.801502822,0.117313240,0.117577740,0.118839716
MoonRock_002952,2952,2,62429.922573410,-50394.750833895,-2393.351375807,0.030920233,0.033434423,0.998962461,0.000283873,0.200525965,0.200413784,0.202093884
MoonRock_002953,2953,2,62074.990932785,-50368.273783113,-2373.610317457,-0.020823339,0.039789980,-0.071543199,0.996425972,0.360839500,0.360876483,0.364097437
MoonRock_002954,2954,2,62328.909389816,-50290.673685457,-2391.679012525,-0.019728265,0.038216514,-0.109864581,0.993015643,0.490128223,0.490301564,0.494153778
MoonRock_002955,2955,2,62175.906460128,-50278.234720613,-2382.412731397,-0.019302699,0.038749643,-0.095051096,0.994530623,0.069346643,0.069365013,0.069942522
MoonRock_002956,2956,2,62410.672085128,-50103.796244051,-2401.193439710,0.034856406,0.022832347,0.888000308,0.457951054,0.364351381,0.363853930,0.366988871
MoonRock_002957,2957,2,62637.283413253,-50092.492533113,-2415.020572889,-0.013991489,0.037504503,0.088094711,0.995307476,0.479302654,0.479894948,0.482948453
MoonRock_002958,2958,2,62757.486049972,-50084.863138582,-2422.265827406,0.035855507,0.014996160,0.987594395,0.152140754,0.342254118,0.342274598,0.344680658
MoonRock_002959,2959,2,62925.027553878,-50080.456400301,-2432.186710584,-0.003117045,0.046444777,0.757222504,0.651496160,0.186158613,0.185854733,0.187194741
MoonRock_002960,2960,2,62271.670620285,-50058.398294832,-2394.326412428,-0.041563771,-0.011558505,-0.889734114,0.454435980,0.225623356,0.225842062,0.227321519
MoonRock_002961,2961,2,62843.887417160,-50027.502298738,-2428.701984632,-0.040115380,-0.009299340,-0.892904147,0.448359748,0.167404331,0.167582134,0.168700043
MoonRock_002962,2962,2,62297.964565597,-49933.093119051,-2400.085651625,-0.014996111,0.045372357,0.733885510,0.677590233,0.322350918,0.322155967,0.324701595
MoonRock_002963,2963,2,62478.738491378,-49910.021829988,-2410.663807142,-0.011897011,0.045485223,0.706537586,0.706112028,0.369975572,0.369593099,0.372248045
MoonRock_002964,2964,1,-67767.507846512,-49683.740091707,1371.110904467,0.023687796,-0.014699191,0.898194773,0.438712857,0.148622835,0.148762132,0.149228160
MoonRock_002965,2965,1,-68291.268832840,-49657.165384676,1388.060176623,0.019504175,-0.020235767,0.989900271,0.138951625,0.376619099,0.376698856,0.377736900
MoonRock_002966,2966,1,-66031.472690262,-49641.003275301,1375.166023028,-0.009554178,-0.033051813,0.946956095,0.319515962,0.432039031,0.431595857,0.434165968
MoonRock_002967,2967,1,-67632.168491044,-49639.831400301,1368.212878954,0.019531533,0.015949619,0.576968917,0.816376750,0.299578663,0.299328284,0.300144645
MoonRock_002968,2968,1,-67946.511752762,-49590.710306551,1379.712093126,0.019669075,-0.023556049,0.996021408,0.083663578,0.233158739,0.233198335,0.234280091
MoonRock_002969,2969,1,-67837.515170731,-49565.283060457,1376.731574785,0.024523785,0.018436950,0.594162411,0.803759723,0.259772497,0.259646854,0.260571321
MoonRock_002970,2970,1,-65805.300815262,-49442.956400301,1388.418948900,-0.014525767,-0.025749507,0.982083700,0.186111716,0.455190331,0.454943924,0.456605757
MoonRock_002971,2971,1,-65415.676791825,-49402.209329988,1400.217235338,0.026447047,-0.010247926,0.542847451,0.839352238,0.414727309,0.415041449,0.416040511
MoonRock_002972,2972,1,-65856.942660965,-49398.290872957,1388.792312395,0.022687562,0.024851972,-0.866117836,0.498705874,0.392780832,0.393259165,0.394621963
MoonRock_002973,2973,1,-66132.083041825,-49381.640482332,1384.710586321,0.011031269,0.027706603,-0.995859453,0.085875521,0.287019276,0.286862627,0.287927718
MoonRock_002974,2974,1,-68565.725619950,-49294.640970613,1408.875549090,0.026864111,0.010757862,0.545327834,0.837723189,0.157941660,0.157907826,0.158426413
MoonRock_002975,2975,1,-65914.889438309,-49244.677591707,1394.355190050,0.029086969,-0.024032873,0.805622326,0.591226722,0.161693635,0.161760523,0.162332606
MoonRock_002976,2976,1,-68602.059848465,-49193.285990145,1413.332355272,0.023236299,0.015021259,0.270695583,0.962267290,0.417636482,0.417397039,0.418831693
MoonRock_002977,2977,1,-66483.645541825,-49175.378275301,1395.008838427,0.003104714,0.042177590,-0.914340653,0.402731401,0.407038788,0.407100747,0.410002354
MoonRock_002978,2978,1,-65807.015903153,-49120.117044832,1401.669395220,0.023874074,-0.011735450,-0.361135533,0.932133807,0.091455758,0.091409037,0.091684690
MoonRock_002979,2979,1,-68434.597690262,-49040.978861238,1412.479961168,0.010426118,0.025922467,-0.326213381,0.944883142,0.067301653,0.067329111,0.067519378
MoonRock_002980,2980,1,-59765.505893387,-49276.025247957,1310.594833147,0.018893625,0.042067424,-0.654776665,0.754414264,0.490467496,0.490607364,0.494232254
MoonRock_002981,2981,1,-59753.512485184,-48729.345560457,1329.716289293,0.015297383,0.028507853,-0.648903359,0.760182690,0.170954133,0.170974071,0.171627677
MoonRock_002982,2982,1,-59726.815707840,-49095.910501863,1317.608821642,0.022767023,0.031375113,-0.131282623,0.990586764,0.318901598,0.319176436,0.321055076
MoonRock_002983,2983,1,-59563.741977372,-49193.237162020,1307.559383166,0.042118546,0.017560935,0.764478270,0.643032360,0.224459038,0.224698330,0.225846082
MoonRock_002984,2984,1,-59469.863803544,-48921.459818270,1317.420470965,-0.009079375,0.025750646,-0.966300425,0.255964760,0.233932163,0.233713748,0.234759773
MoonRock_002985,2985,1,-59447.201450028,-49227.551126863,1301.398933184,0.031216922,0.031082974,-0.466080918,0.883644686,0.377552021,0.378216774,0.380879853
MoonRock_002986,2986,1,-59389.584262528,-47910.790872957,1347.270000231,0.032246938,0.017653147,0.211982599,0.976581732,0.056494604,0.056436682,0.056782397
MoonRock_002987,2987,1,-59233.651645340,-48409.789896395,1324.812305224,0.011326300,-0.004477305,0.889032453,0.457682166,0.096967813,0.096982613,0.096991068
MoonRock_002988,2988,1,-59230.099399247,-49302.343607332,1286.978137743,0.045019139,0.012972709,0.207978280,0.977010758,0.113942040,0.113705264,0.114853780
MoonRock_002989,2989,1,-59212.686069169,-49495.300150301,1278.184783709,0.023898890,0.012338299,-0.229414501,0.972957140,0.298709441,0.298591346,0.299671559
MoonRock_002990,2990,1,-59109.896762528,-49625.610208895,1272.250831377,0.013436730,-0.017988229,0.990519564,0.135524428,0.159997988,0.160018833,0.160200716
MoonRock_002991,2991,1,-59071.841342606,-48292.993021395,1322.270000231,0.026152661,0.024344444,0.656852056,0.753172466,0.181899248,0.181785561,0.182578480
MoonRock_002992,2992,1,-58943.911655106,-47775.109720613,1341.474235308,0.031782771,0.032567649,-0.767433488,0.639511568,0.088979602,0.089007786,0.089556486
MoonRock_002993,2993,1,-58921.890170731,-48353.332376863,1313.928401720,0.022329722,-0.032322472,0.957216633,0.286693145,0.201746083,0.201894511,0.203213904
MoonRock_002994,2994,1,-58882.040317215,-47890.698099520,1333.496272814,0.033795595,0.016230968,0.624174427,0.780384968,0.152778409,0.152736882,0.153486647
MoonRock_002995,2995,1,-58779.342563309,-48042.260599520,1329.219043505,0.023336772,0.011740587,0.632631822,0.774011971,0.331210605,0.331186922,0.331990272
MoonRock_002996,2996,1,-63924.435336747,-49365.978861238,1428.596866381,-0.009336910,-0.054834702,0.931234804,0.360149576,0.497730748,0.496941279,0.504143651
MoonRock_002997,2997,1,-59943.710239090,-49078.307962801,1331.201350939,0.009115826,0.043512756,-0.543901711,0.837970447,0.337269691,0.337328325,0.339655474
MoonRock_002998,2998,1,-60001.528842606,-49027.953958895,1336.220634234,0.004672089,0.047272076,-0.794188196,0.605812373,0.449851556,0.449012789,0.451727193
MoonRock_002999,2999,1,-59957.626254715,-48948.864603426,1334.093940508,-0.030015001,0.013988887,-0.995110053,0.093055856,0.221253904,0.221298172,0.222434877
MoonRock_003000,3000,1,-60171.395785965,-48925.378275301,1345.447242510,0.006695626,0.031107598,0.037577481,0.998786974,0.058074522,0.058116633,0.058346526
MoonRock_003001,3001,1,-60300.656039872,-48896.032572176,1351.674735796,0.017900590,0.036787222,0.802316909,0.595494624,0.409697229,0.409409213,0.411320247
MoonRock_003002,3002,1,-60636.099155106,-48819.689798738,1370.699966204,0.002943952,0.043828788,-0.578559772,0.814456236,0.430287078,0.430142304,0.433312617
MoonRock_003003,3003,1,-61024.398715653,-48754.565287020,1397.660053026,0.009609849,0.045751023,0.321441703,0.945774670,0.438743273,0.439041607,0.442985503
MoonRock_003004,3004,1,-60859.335239090,-48720.129251863,1386.646449816,0.017084143,0.050847976,0.786698622,0.615002352,0.417173214,0.416512194,0.420180805
MoonRock_003005,3005,1,-60002.303989090,-48711.681986238,1340.888011706,0.025438001,0.028968527,0.751073662,0.659091865,0.094799102,0.094763605,0.095160289
MoonRock_003006,3006,1,-63904.983432450,-48699.145365145,1481.159484636,-0.000760231,-0.044503278,0.996785356,0.066617079,0.442735702,0.441813763,0.446404760
MoonRock_003007,3007,1,-61404.397494950,-48650.915384676,1428.041255724,0.049639765,-0.011570812,0.870729216,0.489114141,0.385565813,0.385827991,0.389418410
MoonRock_003008,3008,1,-63851.321323075,-48511.242533113,1497.221935045,0.015370068,0.048775502,-0.954939547,0.292361374,0.326476389,0.326348276,0.330196380
MoonRock_003009,3009,1,-61418.655307450,-48380.505228426,1445.650375139,0.062928631,0.026013237,0.334761513,0.939839363,0.298019221,0.296720575,0.303246131
MoonRock_003010,3010,1,-59939.089877762,-48372.570658113,1348.100173723,0.028623690,0.035342625,-0.853458854,0.519172002,0.212581772,0.212406048,0.213433942
MoonRock_003011,3011,1,-63652.133090653,-48011.022806551,1544.130504381,0.079337447,-0.020554310,-0.466685196,0.880617975,0.408580626,0.407515384,0.419072351
MoonRock_003012,3012,1,-58774.679477372,-48197.338724520,1320.166766894,0.017172378,-0.039963822,0.956068361,0.289898762,0.143766385,0.143818170,0.145034794
MoonRock_003013,3013,1,-58663.076694169,-48459.557962801,1296.850288164,0.026546388,0.036603399,-0.605903299,0.794252273,0.445607719,0.446154789,0.449204085
MoonRock_003014,3014,1,-58607.241733231,-48527.660990145,1291.196239245,0.028831649,0.034588154,-0.386185465,0.921321433,0.104975070,0.105213041,0.105952754
MoonRock_003015,3015,1,-58438.101108231,-48577.258158113,1281.771934282,-0.031017945,0.019909773,-0.990826659,0.130015462,0.199926899,0.199957427,0.200973100
MoonRock_003016,3016,1,-58305.911166825,-49172.485208895,1255.914390337,0.007250384,0.024635982,-0.520322152,0.853583832,0.242097071,0.242165613,0.242666123
MoonRock_003017,3017,1,-58273.922641434,-48561.047220613,1273.620307696,0.019508293,0.022967792,0.332825466,0.942506825,0.057081843,0.057032536,0.057261479
MoonRock_003018,3018,1,-57901.888950028,-49403.649759676,1247.684085619,-0.003801020,0.014314551,0.355530921,0.934547169,0.089430354,0.089425632,0.089512051
MoonRock_003019,3019,1,-57813.503940262,-49352.258158113,1242.016780626,0.020400550,0.031117450,0.442961297,0.895768280,0.145298267,0.145119752,0.145970163
MoonRock_003020,3020,1,-57735.708530106,-49368.713236238,1239.739120257,0.029416946,0.048401676,-0.859475921,0.508028604,0.070606906,0.070525300,0.071015586
MoonRock_003021,3021,1,-57718.221957840,-47439.282083895,1269.932353747,-0.017852031,0.031269174,-0.016456639,0.999216054,0.454497922,0.454875859,0.457377859
MoonRock_003022,3022,1,-57642.184360184,-48781.884622957,1257.514751208,-0.004968493,0.024937873,-0.882424139,0.469767022,0.251040910,0.250921519,0.251488109
MoonRock_003023,3023,1,-57591.043002762,-49364.160013582,1231.417548907,0.025989312,0.033648572,-0.603827778,0.795980116,0.184913909,0.185053643,0.186243727
MoonRock_003024,3024,1,-57469.387729325,-49509.631204988,1223.060024035,0.043666116,0.009141906,0.930811057,0.362767794,0.382958196,0.382833842,0.385806063
MoonRock_003025,3025,1,-57454.086215653,-48849.133158113,1251.813113939,-0.017989267,0.008723809,-0.924599207,0.380416336,0.352730112,0.352668290,0.353220527
MoonRock_003026,3026,1,-57369.967563309,-49354.003763582,1225.938689959,0.041701678,0.026512165,-0.108404171,0.992877944,0.280252841,0.280212449,0.283304226
MoonRock_003027,3027,1,-57356.887729325,-49521.301126863,1212.335193407,0.034455731,0.073632277,-0.853084123,0.515401368,0.481996765,0.480620639,0.488249271
MoonRock_003028,3028,1,-65655.490024247,-49011.694193270,1410.175311815,-0.017589039,-0.023280787,0.948800808,0.314524494,0.367373719,0.367052563,0.368242704
MoonRock_003029,3029,1,-65367.990024247,-48856.347513582,1423.909557116,-0.017255948,-0.023384456,0.925587466,0.377416536,0.416018648,0.415609515,0.417473870
MoonRock_003030,3030,1,-68115.737826981,-48741.650247957,1425.632560503,0.038124822,-0.022124674,0.745417702,0.665138667,0.213475153,0.213627750,0.214732519
MoonRock_003031,3031,1,-69130.398471512,-46924.828958895,1534.201228869,0.030048095,0.008431277,-0.611296999,0.790785688,0.300401716,0.300551389,0.301531255
MoonRock_003032,3032,1,-65906.680209794,-46735.156107332,1517.965305102,0.025131434,0.003667416,-0.934001270,0.356365809,0.300456817,0.300601730,0.301482567
MoonRock_003033,3033,1,-69314.944369950,-46680.773783113,1547.683608782,0.011329157,-0.034620481,0.940619622,0.337502296,0.442538393,0.442783565,0.445271516
